,pop_18,white_18,hh_18,hinc_18,mhval_18,mhval_18_se,mrent_18,mrent_18_se,total_25_18,total_25_col_bd_18,total_25_col_md_18,total_25_col_pd_18,total_25_col_phd_18,tot_units_built_18,units_40_49_built_18,units_39_early_built_18,ohu_18,rhu_18,mmhcosts_18,iinc_18,I_10000_18,I_15000_18,I_20000_18,I_25000_18,I_30000_18,I_35000_18,I_40000_18,I_45000_18,I_50000_18,I_60000_18,I_75000_18,I_100000_18,I_125000_18,I_150000_18,I_200000_18,I_201000_18,mov_wc_w_income_18,mov_wc_9000_18,mov_wc_15000_18,mov_wc_25000_18,mov_wc_35000_18,mov_wc_50000_18,mov_wc_65000_18,mov_wc_75000_18,mov_wc_76000_more_18,mov_oc_w_income_18,mov_oc_9000_18,mov_oc_15000_18,GEO_ID,state_x,county_x,tract_x,mov_oc_25000_18,mov_oc_35000_18,mov_oc_50000_18,mov_oc_65000_18,mov_oc_75000_18,mov_oc_76000_more_18,mov_os_w_income_18,mov_os_9000_18,mov_os_15000_18,mov_os_25000_18,mov_os_35000_18,mov_os_50000_18,mov_os_65000_18,mov_os_75000_18,mov_os_76000_more_18,mov_fa_w_income_18,mov_fa_9000_18,mov_fa_15000_18,mov_fa_25000_18,mov_fa_35000_18,mov_fa_50000_18,mov_fa_65000_18,mov_fa_75000_18,mov_fa_76000_more_18,FIPS,mhval_12,mhval_12_se,mrent_12,mrent_12_se,mov_wc_w_income_12,mov_wc_9000_12,mov_wc_15000_12,mov_wc_25000_12,mov_wc_35000_12,mov_wc_50000_12,mov_wc_65000_12,mov_wc_75000_12,mov_wc_76000_more_12,mov_oc_w_income_12,mov_oc_9000_12,mov_oc_15000_12,mov_oc_25000_12,mov_oc_35000_12,mov_oc_50000_12,mov_oc_65000_12,mov_oc_75000_12,mov_oc_76000_more_12,mov_os_w_income_12,mov_os_9000_12,mov_os_15000_12,mov_os_25000_12,mov_os_35000_12,mov_os_50000_12,mov_os_65000_12,mov_os_75000_12,mov_os_76000_more_12,mov_fa_w_income_12,mov_fa_9000_12,mov_fa_15000_12,mov_fa_25000_12,mov_fa_35000_12,mov_fa_50000_12,mov_fa_65000_12,mov_fa_75000_12,mov_fa_76000_more_12,iinc_12,state_y,county_y,tract_y
351,4038.0,3351.0,1189.0,55729.0,359600.0,23737.0,848.0,138.0,1767.0,627.0,369.0,59.0,161.0,1287.0,169.0,32.0,668.0,521.0,1048.0,20988.0,95.0,0.0,46.0,107.0,60.0,41.0,61.0,118.0,12.0,99.0,72.0,127.0,79.0,101.0,63.0,108.0,460.0,156.0,59.0,91.0,84.0,8.0,0.0,0.0,62.0,73.0,41.0,0.0,1400000US49049001701,49,049,001701,14.0,11.0,7.0,0.0,0.0,0.0,296.0,111.0,0.0,75.0,110.0,0.0,0.0,0.0,0.0,102.0,58.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,49049001701,278700.0,19169.0,764.0,184.0,566.0,273.0,61.0,117.0,52.0,0.0,0.0,52.0,11.0,36.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,129.0,109.0,41.0,17.0,0.0,0.0,0.0,31.0,87.0,59.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,15931.0,49,049,001701
352,4917.0,3968.0,1218.0,38750.0,425000.0,229307.0,863.0,104.0,1446.0,534.0,120.0,14.0,72.0,1231.0,115.0,43.0,230.0,988.0,869.0,10876.0,101.0,120.0,101.0,87.0,90.0,85.0,37.0,34.0,62.0,59.0,115.0,117.0,76.0,18.0,76.0,40.0,1116.0,404.0,214.0,243.0,141.0,24.0,33.0,7.0,50.0,398.0,185.0,52.0,1400000US49049001702,49,049,001702,123.0,32.0,6.0,0.0,0.0,0.0,449.0,282.0,93.0,45.0,29.0,0.0,0.0,0.0,0.0,334.0,258.0,10.0,10.0,24.0,10.0,0.0,0.0,22.0,49049001702,174300.0,71876.0,956.0,221.0,1905.0,1029.0,455.0,255.0,114.0,13.0,0.0,17.0,22.0,299.0,238.0,0.0,43.0,0.0,18.0,0.0,0.0,0.0,199.0,158.0,29.0,0.0,0.0,0.0,0.0,0.0,12.0,148.0,134.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,9898.0,49,049,001702
353,6508.0,5028.0,1809.0,28429.0,-666666666.0,-222222222.0,868.0,104.0,1191.0,437.0,91.0,0.0,0.0,1973.0,9.0,57.0,27.0,1782.0,867.0,9036.0,141.0,218.0,242.0,112.0,238.0,179.0,98.0,68.0,73.0,104.0,212.0,60.0,17.0,0.0,0.0,47.0,2002.0,1041.0,316.0,378.0,144.0,42.0,70.0,11.0,0.0,373.0,236.0,70.0,1400000US49049001801,49,049,001801,33.0,33.0,1.0,0.0,0.0,0.0,1069.0,769.0,134.0,77.0,11.0,11.0,39.0,0.0,28.0,490.0,368.0,95.0,0.0,27.0,0.0,0.0,0.0,0.0,49049001801,-666666666.0,-222222222.0,751.0,87.0,2502.0,1769.0,340.0,271.0,66.0,0.0,17.0,0.0,39.0,266.0,146.0,22.0,44.0,42.0,12.0,0.0,0.0,0.0,877.0,673.0,124.0,11.0,45.0,24.0,0.0,0.0,0.0,183.0,163.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7078.0,49,049,001801
354,7995.0,6735.0,2059.0,30150.0,225900.0,19104.0,789.0,48.0,1329.0,531.0,44.0,7.0,9.0,2195.0,151.0,180.0,43.0,2016.0,785.0,9408.0,83.0,325.0,191.0,183.0,246.0,50.0,142.0,90.0,123.0,188.0,137.0,152.0,66.0,5.0,36.0,42.0,2896.0,1333.0,581.0,549.0,208.0,65.0,53.0,13.0,94.0,536.0,378.0,96.0,1400000US49049001802,49,049,001802,47.0,0.0,5.0,10.0,0.0,0.0,947.0,677.0,117.0,60.0,43.0,45.0,5.0,0.0,0.0,558.0,402.0,64.0,7.0,0.0,85.0,0.0,0.0,0.0,49049001802,160600.0,39999.0,651.0,43.0,2371.0,1362.0,480.0,332.0,150.0,0.0,11.0,36.0,0.0,318.0,215.0,11.0,58.0,34.0,0.0,0.0,0.0,0.0,518.0,356.0,60.0,17.0,85.0,0.0,0.0,0.0,0.0,202.0,151.0,11.0,40.0,0.0,0.0,0.0,0.0,0.0,7701.0,49,049,001802
355,2234.0,1729.0,866.0,27330.0,263000.0,30794.0,810.0,33.0,873.0,299.0,80.0,4.0,10.0,930.0,89.0,278.0,135.0,731.0,807.0,13807.0,108.0,109.0,102.0,73.0,76.0,65.0,51.0,21.0,23.0,52.0,53.0,86.0,14.0,13.0,20.0,0.0,469.0,213.0,63.0,59.0,53.0,49.0,6.0,0.0,26.0,24.0,12.0,0.0,1400000US49049001803,49,049,001803,0.0,0.0,2.0,0.0,5.0,5.0,142.0,81.0,18.0,20.0,19.0,4.0,0.0,0.0,0.0,10.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,49049001803,177600.0,36336.0,648.0,54.0,731.0,356.0,198.0,104.0,48.0,25.0,0.0,0.0,0.0,46.0,36.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,48.0,15.0,20.0,4.0,0.0,0.0,19.0,0.0,48.0,39.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10958.0,49,049,001803
356,3828.0,3122.0,1395.0,28739.0,186300.0,74555.0,806.0,32.0,1289.0,500.0,54.0,4.0,0.0,1566.0,13.0,130.0,81.0,1314.0,815.0,12011.0,215.0,57.0,124.0,191.0,170.0,65.0,162.0,48.0,91.0,69.0,79.0,96.0,24.0,0.0,0.0,4.0,1345.0,576.0,359.0,242.0,116.0,31.0,21.0,0.0,0.0,158.0,80.0,41.0,1400000US49049001900,49,049,001900,11.0,14.0,12.0,0.0,0.0,0.0,290.0,163.0,26.0,82.0,6.0,1.0,12.0,0.0,0.0,112.0,89.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,49049001900,162500.0,24059.0,644.0,50.0,1567.0,748.0,399.0,176.0,103.0,117.0,0.0,0.0,24.0,145.0,62.0,0.0,45.0,27.0,11.0,0.0,0.0,0.0,686.0,457.0,85.0,46.0,78.0,20.0,0.0,0.0,0.0,145.0,116.0,0.0,0.0,10.0,19.0,0.0,0.0,0.0,9473.0,49,049,001900
357,7126.0,4340.0,2312.0,49325.0,202600.0,31272.0,822.0,55.0,3831.0,760.0,107.0,0.0,4.0,2369.0,386.0,210.0,760.0,1552.0,821.0,19519.0,209.0,130.0,143.0,177.0,79.0,307.0,31.0,34.0,63.0,329.0,264.0,228.0,151.0,109.0,0.0,58.0,1110.0,216.0,209.0,440.0,135.0,49.0,61.0,0.0,0.0,75.0,12.0,0.0,1400000US49049002000,49,049,002000,30.0,14.0,19.0,0.0,0.0,0.0,269.0,94.0,13.0,88.0,34.0,0.0,40.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049002000,154400.0,11240.0,806.0,108.0,991.0,381.0,231.0,139.0,126.0,73.0,41.0,0.0,0.0,143.0,34.0,81.0,0.0,13.0,15.0,0.0,0.0,0.0,235.0,60.0,86.0,14.0,28.0,47.0,0.0,0.0,0.0,68.0,17.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,15791.0,49,049,002000
358,3855.0,3119.0,1238.0,80556.0,313300.0,24852.0,1357.0,63.0,2568.0,862.0,315.0,22.0,104.0,1304.0,0.0,28.0,1015.0,223.0,1157.0,29835.0,34.0,28.0,0.0,24.0,29.0,23.0,18.0,54.0,24.0,107.0,231.0,243.0,55.0,76.0,162.0,130.0,366.0,21.0,63.0,17.0,102.0,74.0,0.0,16.0,73.0,84.0,31.0,0.0,1400000US49049002101,49,049,002101,53.0,0.0,0.0,0.0,0.0,0.0,100.0,48.0,8.0,0.0,7.0,0.0,17.0,0.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,49049002101,266500.0,18109.0,985.0,98.0,124.0,28.0,0.0,56.0,0.0,19.0,0.0,21.0,0.0,110.0,48.0,27.0,12.0,11.0,0.0,0.0,0.0,12.0,171.0,58.0,28.0,16.0,42.0,10.0,0.0,0.0,17.0,49.0,10.0,0.0,0.0,15.0,12.0,0.0,12.0,0.0,27601.0,49,049,002101
359,2861.0,2170.0,845.0,58995.0,233000.0,8935.0,1008.0,101.0,1541.0,307.0,208.0,34.0,15.0,991.0,85.0,29.0,574.0,271.0,1044.0,23231.0,31.0,10.0,32.0,42.0,42.0,64.0,24.0,32.0,60.0,106.0,65.0,109.0,72.0,45.0,38.0,73.0,191.0,50.0,20.0,46.0,29.0,28.0,8.0,0.0,10.0,5.0,0.0,0.0,1400000US49049002102,49,049,002102,0.0,5.0,0.0,0.0,0.0,0.0,49.0,11.0,0.0,13.0,6.0,0.0,0.0,0.0,19.0,68.0,53.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,49049002102,211800.0,15622.0,770.0,111.0,185.0,37.0,62.0,22.0,8.0,56.0,0.0,0.0,0.0,62.0,21.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,55.0,21.0,7.0,0.0,9.0,0.0,18.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21467.0,49,049,002102
360,13301.0,10387.0,3633.0,81181.0,346000.0,15958.0,1450.0,59.0,6022.0,2175.0,538.0,117.0,115.0,3885.0,15.0,99.0,1796.0,1837.0,1532.0,30172.0,101.0,64.0,55.0,109.0,74.0,183.0,137.0,59.0,94.0,328.0,417.0,837.0,404.0,384.0,141.0,246.0,2079.0,431.0,158.0,338.0,253.0,521.0,177.0,29.0,172.0,421.0,161.0,50.0,1400000US49049002201,49,049,002201,28.0,64.0,66.0,16.0,0.0,36.0,720.0,226.0,98.0,155.0,27.0,17.0,136.0,5.0,56.0,146.0,134.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,49049002201,205900.0,12054.0,935.0,92.0,739.0,386.0,75.0,141.0,97.0,22.0,7.0,0.0,11.0,301.0,189.0,12.0,73.0,8.0,0.0,11.0,0.0,8.0,312.0,213.0,22.0,48.0,11.0,16.0,2.0,0.0,0.0,50.0,14.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,14632.0,49,049,002201
361,3692.0,2510.0,1075.0,76250.0,244800.0,13471.0,1579.0,266.0,1865.0,610.0,178.0,11.0,65.0,1075.0,0.0,40.0,816.0,259.0,1340.0,30600.0,39.0,36.0,9.0,23.0,42.0,48.0,61.0,32.0,48.0,72.0,122.0,284.0,116.0,104.0,25.0,14.0,272.0,39.0,20.0,89.0,44.0,44.0,21.0,0.0,15.0,11.0,0.0,11.0,1400000US49049002204,49,049,002204,0.0,0.0,0.0,0.0,0.0,0.0,76.0,10.0,0.0,0.0,0.0,0.0,10.0,9.0,47.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049002204,215400.0,11512.0,1109.0,681.0,95.0,28.0,15.0,15.0,22.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,66.0,37.0,0.0,15.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29621.0,49,049,002204
362,4345.0,2879.0,1259.0,61281.0,229000.0,29497.0,1194.0,164.0,2124.0,521.0,238.0,34.0,7.0,1303.0,30.0,0.0,967.0,292.0,1123.0,26612.0,41.0,0.0,22.0,150.0,61.0,60.0,77.0,78.0,0.0,99.0,154.0,302.0,21.0,78.0,67.0,49.0,581.0,102.0,152.0,111.0,70.0,101.0,19.0,0.0,26.0,8.0,0.0,0.0,1400000US49049002205,49,049,002205,8.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,69.0,0.0,25.0,27.0,0.0,7.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049002205,179400.0,10453.0,1258.0,695.0,461.0,210.0,10.0,61.0,103.0,71.0,6.0,0.0,0.0,52.0,0.0,0.0,0.0,38.0,0.0,14.0,0.0,0.0,34.0,0.0,0.0,15.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26579.0,49,049,002205
363,3430.0,2377.0,958.0,69231.0,240200.0,9290.0,1301.0,386.0,1874.0,419.0,63.0,11.0,33.0,999.0,46.0,33.0,671.0,287.0,1295.0,28939.0,36.0,9.0,16.0,17.0,59.0,66.0,12.0,48.0,32.0,104.0,115.0,199.0,100.0,64.0,33.0,48.0,182.0,30.0,45.0,18.0,38.0,27.0,0.0,4.0,20.0,25.0,14.0,0.0,1400000US49049002206,49,049,002206,11.0,0.0,0.0,0.0,0.0,0.0,55.0,15.0,5.0,18.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49049002206,182500.0,26477.0,1230.0,208.0,235.0,55.0,76.0,43.0,10.0,23.0,28.0,0.0,0.0,29.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,82.0,0.0,9.0,46.0,50.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24647.0,49,049,002206
364,3620.0,2362.0,894.0,65581.0,268200.0,15832.0,1260.0,378.0,2037.0,408.0,94.0,31.0,14.0,947.0,6.0,62.0,672.0,222.0,1288.0,24560.0,25.0,7.0,17.0,41.0,17.0,35.0,57.0,39.0,63.0,73.0,180.0,120.0,84.0,55.0,40.0,41.0,120.0,12.0,26.0,24.0,13.0,34.0,5.0,0.0,6.0,77.0,57.0,20.0,1400000US49049002207,49,049,002207,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,10.0,0.0,8.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049002207,194000.0,11411.0,1088.0,372.0,122.0,26.0,38.0,10.0,12.0,14.0,9.0,0.0,13.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,27.0,7.0,6.0,12.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20208.0,49,049,002207
365,3821.0,2514.0,1252.0,53819.0,206500.0,27233.0,875.0,31.0,1705.0,511.0,101.0,9.0,8.0,1317.0,101.0,571.0,483.0,769.0,933.0,18565.0,34.0,70.0,78.0,66.0,48.0,58.0,49.0,103.0,53.0,210.0,145.0,217.0,28.0,72.0,0.0,21.0,425.0,142.0,65.0,119.0,37.0,42.0,13.0,0.0,7.0,172.0,73.0,13.0,1400000US49049002300,49,049,002300,8.0,20.0,9.0,14.0,35.0,0.0,158.0,110.0,34.0,0.0,0.0,8.0,6.0,0.0,0.0,25.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,49049002300,148200.0,11606.0,732.0,65.0,756.0,260.0,83.0,162.0,216.0,25.0,10.0,0.0,0.0,132.0,64.0,14.0,54.0,0.0,0.0,0.0,0.0,0.0,114.0,12.0,31.0,28.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16577.0,49,049,002300
366,1667.0,1075.0,688.0,40052.0,287500.0,71391.0,926.0,51.0,697.0,210.0,43.0,16.0,6.0,748.0,38.0,110.0,46.0,642.0,929.0,19205.0,40.0,61.0,57.0,42.0,48.0,31.0,64.0,60.0,61.0,61.0,90.0,34.0,16.0,11.0,12.0,0.0,387.0,93.0,83.0,79.0,46.0,59.0,24.0,0.0,3.0,58.0,17.0,11.0,1400000US49049002400,49,049,002400,17.0,13.0,0.0,0.0,0.0,0.0,74.0,22.0,18.0,10.0,14.0,6.0,0.0,0.0,4.0,15.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,49049002400,129200.0,188019.0,711.0,74.0,259.0,94.0,46.0,92.0,27.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,20.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13643.0,49,049,002400
367,4732.0,3092.0,1745.0,34051.0,203400.0,27463.0,834.0,36.0,1948.0,635.0,78.0,39.0,9.0,1869.0,97.0,528.0,371.0,1374.0,863.0,16380.0,164.0,156.0,138.0,155.0,153.0,138.0,46.0,98.0,79.0,208.0,157.0,104.0,71.0,40.0,11.0,27.0,1249.0,538.0,250.0,189.0,131.0,53.0,46.0,42.0,0.0,171.0,93.0,12.0,1400000US49049002500,49,049,002500,54.0,12.0,0.0,0.0,0.0,0.0,171.0,109.0,40.0,0.0,0.0,14.0,0.0,0.0,8.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049002500,160300.0,14994.0,647.0,22.0,1127.0,422.0,309.0,190.0,108.0,42.0,0.0,13.0,43.0,65.0,14.0,9.0,12.0,19.0,0.0,11.0,0.0,0.0,213.0,76.0,56.0,20.0,0.0,26.0,28.0,0.0,7.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13903.0,49,049,002500
368,2885.0,2124.0,797.0,48869.0,234900.0,12323.0,1138.0,143.0,1518.0,334.0,110.0,14.0,11.0,878.0,255.0,24.0,527.0,270.0,1091.0,24659.0,21.0,59.0,9.0,29.0,38.0,86.0,38.0,68.0,60.0,51.0,103.0,93.0,54.0,18.0,54.0,16.0,290.0,89.0,38.0,67.0,27.0,31.0,29.0,0.0,9.0,77.0,18.0,12.0,1400000US49049002701,49,049,002701,15.0,15.0,17.0,0.0,0.0,0.0,136.0,21.0,54.0,16.0,28.0,4.0,0.0,0.0,13.0,16.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,6.0,49049002701,179100.0,13650.0,747.0,44.0,233.0,58.0,41.0,76.0,21.0,22.0,15.0,0.0,0.0,65.0,44.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,47.0,20.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18621.0,49,049,002701
369,5408.0,3645.0,1439.0,76199.0,249100.0,39900.0,1314.0,81.0,2921.0,996.0,442.0,5.0,58.0,1455.0,0.0,0.0,731.0,708.0,1341.0,28075.0,24.0,59.0,25.0,33.0,65.0,49.0,73.0,27.0,21.0,107.0,213.0,201.0,285.0,112.0,51.0,94.0,869.0,165.0,171.0,120.0,172.0,125.0,58.0,22.0,36.0,127.0,45.0,19.0,1400000US49049002702,49,049,002702,25.0,19.0,0.0,0.0,0.0,19.0,158.0,23.0,55.0,38.0,0.0,0.0,0.0,10.0,32.0,35.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,0.0,49049002702,203000.0,20071.0,884.0,120.0,804.0,220.0,126.0,83.0,182.0,111.0,9.0,0.0,73.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,133.0,67.0,24.0,14.0,18.0,0.0,0.0,10.0,0.0,23.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,27203.0,49,049,002702
370,4359.0,1808.0,1319.0,40380.0,160100.0,41275.0,905.0,60.0,2223.0,273.0,75.0,25.0,14.0,1375.0,13.0,43.0,273.0,1046.0,867.0,23371.0,129.0,34.0,102.0,131.0,22.0,103.0,128.0,112.0,80.0,81.0,235.0,22.0,98.0,24.0,18.0,0.0,340.0,48.0,65.0,71.0,50.0,78.0,28.0,0.0,0.0,109.0,57.0,22.0,1400000US49049002801,49,049,002801,9.0,14.0,7.0,0.0,0.0,0.0,129.0,34.0,34.0,0.0,32.0,20.0,9.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049002801,104300.0,15839.0,712.0,20.0,524.0,201.0,94.0,41.0,137.0,41.0,10.0,0.0,0.0,163.0,88.0,0.0,70.0,0.0,0.0,0.0,5.0,0.0,296.0,93.0,96.0,100.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,14775.0,49,049,002801
371,1713.0,1000.0,502.0,37500.0,110700.0,56382.0,898.0,143.0,857.0,240.0,51.0,19.0,0.0,502.0,13.0,11.0,190.0,312.0,869.0,18479.0,57.0,24.0,51.0,20.0,45.0,40.0,23.0,42.0,5.0,36.0,67.0,59.0,4.0,20.0,3.0,6.0,288.0,121.0,38.0,24.0,84.0,8.0,4.0,0.0,9.0,58.0,15.0,12.0,1400000US49049002802,49,049,002802,0.0,5.0,0.0,16.0,0.0,10.0,72.0,47.0,5.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049002802,115300.0,31569.0,767.0,149.0,154.0,55.0,34.0,20.0,25.0,6.0,5.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24769.0,49,049,002802
372,7379.0,5930.0,1956.0,72300.0,269000.0,8538.0,1539.0,114.0,3581.0,953.0,210.0,45.0,96.0,2001.0,0.0,17.0,1506.0,450.0,1487.0,33454.0,80.0,7.0,67.0,105.0,49.0,41.0,76.0,124.0,90.0,155.0,225.0,534.0,154.0,111.0,138.0,0.0,493.0,155.0,43.0,49.0,70.0,76.0,61.0,16.0,23.0,35.0,21.0,0.0,1400000US49049002901,49,049,002901,7.0,0.0,0.0,0.0,7.0,0.0,51.0,7.0,0.0,14.0,20.0,0.0,0.0,0.0,10.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49049002901,199500.0,12147.0,1154.0,58.0,450.0,99.0,33.0,86.0,62.0,73.0,65.0,5.0,27.0,46.0,21.0,9.0,0.0,0.0,0.0,16.0,0.0,0.0,120.0,26.0,11.0,19.0,23.0,0.0,19.0,22.0,0.0,26.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,32536.0,49,049,002901
373,3946.0,2827.0,1061.0,54145.0,191900.0,32631.0,915.0,82.0,1824.0,378.0,27.0,11.0,9.0,1123.0,31.0,161.0,603.0,458.0,941.0,24643.0,54.0,46.0,20.0,29.0,47.0,51.0,84.0,83.0,92.0,159.0,85.0,188.0,47.0,6.0,70.0,0.0,413.0,99.0,15.0,83.0,86.0,73.0,20.0,0.0,37.0,46.0,31.0,0.0,1400000US49049002902,49,049,002902,0.0,4.0,11.0,0.0,0.0,0.0,73.0,62.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049002902,157200.0,18897.0,926.0,101.0,157.0,39.0,19.0,36.0,49.0,14.0,0.0,0.0,0.0,82.0,6.0,9.0,0.0,29.0,28.0,10.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27768.0,49,049,002902
374,4321.0,3652.0,1265.0,69925.0,279700.0,21365.0,1074.0,59.0,2323.0,728.0,147.0,52.0,34.0,1309.0,58.0,114.0,756.0,509.0,1196.0,30494.0,16.0,14.0,17.0,23.0,19.0,125.0,73.0,52.0,107.0,85.0,152.0,176.0,163.0,123.0,51.0,69.0,321.0,88.0,0.0,51.0,29.0,119.0,8.0,10.0,16.0,98.0,17.0,30.0,1400000US49049003001,49,049,003001,43.0,0.0,8.0,0.0,0.0,0.0,77.0,9.0,0.0,17.0,36.0,8.0,7.0,0.0,0.0,54.0,30.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,49049003001,206700.0,16031.0,723.0,38.0,495.0,122.0,105.0,82.0,21.0,40.0,11.0,0.0,114.0,157.0,52.0,0.0,73.0,0.0,25.0,0.0,7.0,0.0,77.0,23.0,32.0,0.0,18.0,0.0,0.0,0.0,4.0,23.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,22174.0,49,049,003001
375,2034.0,1672.0,611.0,71652.0,242700.0,18192.0,1037.0,85.0,1122.0,271.0,82.0,12.0,39.0,664.0,25.0,46.0,465.0,146.0,1073.0,29602.0,5.0,16.0,10.0,18.0,28.0,31.0,42.0,28.0,35.0,46.0,84.0,127.0,69.0,14.0,33.0,25.0,71.0,14.0,5.0,5.0,3.0,20.0,13.0,0.0,11.0,9.0,0.0,3.0,1400000US49049003002,49,049,003002,0.0,0.0,6.0,0.0,0.0,0.0,64.0,47.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49049003002,191000.0,23301.0,1099.0,263.0,44.0,7.0,0.0,5.0,6.0,16.0,0.0,5.0,5.0,48.0,6.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,76.0,32.0,0.0,6.0,0.0,0.0,0.0,0.0,38.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,27326.0,49,049,003002
