,pop_18,white_18,hh_18,hinc_18,mhval_18,mhval_18_se,mrent_18,mrent_18_se,total_25_18,total_25_col_bd_18,total_25_col_md_18,total_25_col_pd_18,total_25_col_phd_18,tot_units_built_18,units_40_49_built_18,units_39_early_built_18,ohu_18,rhu_18,mmhcosts_18,iinc_18,I_10000_18,I_15000_18,I_20000_18,I_25000_18,I_30000_18,I_35000_18,I_40000_18,I_45000_18,I_50000_18,I_60000_18,I_75000_18,I_100000_18,I_125000_18,I_150000_18,I_200000_18,I_201000_18,mov_wc_w_income_18,mov_wc_9000_18,mov_wc_15000_18,mov_wc_25000_18,mov_wc_35000_18,mov_wc_50000_18,mov_wc_65000_18,mov_wc_75000_18,mov_wc_76000_more_18,mov_oc_w_income_18,mov_oc_9000_18,mov_oc_15000_18,GEO_ID,state_x,county_x,tract_x,mov_oc_25000_18,mov_oc_35000_18,mov_oc_50000_18,mov_oc_65000_18,mov_oc_75000_18,mov_oc_76000_more_18,mov_os_w_income_18,mov_os_9000_18,mov_os_15000_18,mov_os_25000_18,mov_os_35000_18,mov_os_50000_18,mov_os_65000_18,mov_os_75000_18,mov_os_76000_more_18,mov_fa_w_income_18,mov_fa_9000_18,mov_fa_15000_18,mov_fa_25000_18,mov_fa_35000_18,mov_fa_50000_18,mov_fa_65000_18,mov_fa_75000_18,mov_fa_76000_more_18,FIPS,mhval_12,mhval_12_se,mrent_12,mrent_12_se,mov_wc_w_income_12,mov_wc_9000_12,mov_wc_15000_12,mov_wc_25000_12,mov_wc_35000_12,mov_wc_50000_12,mov_wc_65000_12,mov_wc_75000_12,mov_wc_76000_more_12,mov_oc_w_income_12,mov_oc_9000_12,mov_oc_15000_12,mov_oc_25000_12,mov_oc_35000_12,mov_oc_50000_12,mov_oc_65000_12,mov_oc_75000_12,mov_oc_76000_more_12,mov_os_w_income_12,mov_os_9000_12,mov_os_15000_12,mov_os_25000_12,mov_os_35000_12,mov_os_50000_12,mov_os_65000_12,mov_os_75000_12,mov_os_76000_more_12,mov_fa_w_income_12,mov_fa_9000_12,mov_fa_15000_12,mov_fa_25000_12,mov_fa_35000_12,mov_fa_50000_12,mov_fa_65000_12,mov_fa_75000_12,mov_fa_76000_more_12,iinc_12,state_y,county_y,tract_y
385,3879.0,3248.0,1062.0,55500.0,188600.0,11967.0,857.0,149.0,1838.0,243.0,94.0,10.0,0.0,1198.0,48.0,236.0,753.0,309.0,1022.0,20783.0,46.0,50.0,82.0,30.0,69.0,51.0,62.0,29.0,66.0,82.0,171.0,222.0,31.0,31.0,40.0,0.0,316.0,57.0,23.0,157.0,23.0,24.0,15.0,0.0,17.0,44.0,36.0,0.0,1400000US49049003401,49,049,003401,0.0,0.0,8.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,49049003401,179300.0,8772.0,693.0,162.0,185.0,43.0,6.0,81.0,8.0,43.0,4.0,0.0,0.0,53.0,42.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24520.0,49,049,003401
386,6591.0,5776.0,1881.0,68092.0,226100.0,7739.0,856.0,83.0,3642.0,705.0,168.0,25.0,30.0,1922.0,49.0,237.0,1427.0,454.0,1150.0,25368.0,121.0,38.0,59.0,88.0,44.0,60.0,84.0,100.0,91.0,164.0,257.0,312.0,182.0,153.0,107.0,21.0,382.0,68.0,44.0,73.0,101.0,7.0,68.0,11.0,10.0,94.0,31.0,32.0,1400000US49049003402,49,049,003402,0.0,21.0,0.0,0.0,0.0,10.0,77.0,13.0,12.0,26.0,0.0,11.0,0.0,0.0,15.0,17.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,49049003402,184800.0,9056.0,657.0,47.0,376.0,77.0,60.0,41.0,52.0,101.0,37.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23219.0,49,049,003402
387,4695.0,3835.0,1411.0,61815.0,202800.0,17989.0,964.0,194.0,2780.0,400.0,44.0,53.0,12.0,1547.0,101.0,136.0,1095.0,316.0,1059.0,25044.0,5.0,63.0,29.0,22.0,60.0,101.0,32.0,58.0,166.0,147.0,261.0,186.0,142.0,102.0,15.0,22.0,260.0,72.0,36.0,74.0,38.0,11.0,6.0,6.0,17.0,52.0,0.0,6.0,1400000US49049003403,49,049,003403,16.0,6.0,0.0,0.0,0.0,24.0,40.0,8.0,7.0,13.0,0.0,0.0,6.0,0.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049003403,166200.0,8072.0,835.0,56.0,303.0,72.0,9.0,67.0,58.0,32.0,35.0,0.0,30.0,76.0,22.0,0.0,26.0,0.0,17.0,11.0,0.0,0.0,148.0,35.0,55.0,25.0,0.0,0.0,0.0,33.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25191.0,49,049,003403
388,8126.0,7082.0,1875.0,69271.0,223600.0,7503.0,1321.0,132.0,3561.0,739.0,153.0,11.0,0.0,1875.0,0.0,0.0,1752.0,123.0,1384.0,31250.0,33.0,19.0,55.0,63.0,33.0,27.0,68.0,93.0,74.0,262.0,345.0,386.0,213.0,106.0,49.0,49.0,248.0,49.0,14.0,64.0,10.0,40.0,41.0,19.0,11.0,232.0,72.0,16.0,1400000US49049010103,49,049,010103,33.0,17.0,36.0,31.0,12.0,15.0,100.0,31.0,7.0,17.0,7.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049010103,185400.0,7933.0,1168.0,116.0,350.0,69.0,0.0,79.0,0.0,167.0,13.0,22.0,0.0,141.0,63.0,7.0,21.0,21.0,9.0,0.0,20.0,0.0,38.0,18.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33167.0,49,049,010103
389,10330.0,8533.0,2334.0,77794.0,261600.0,10439.0,1542.0,177.0,4524.0,1484.0,159.0,28.0,0.0,2334.0,0.0,54.0,2015.0,319.0,1549.0,39624.0,36.0,0.0,0.0,12.0,11.0,43.0,79.0,107.0,165.0,144.0,475.0,598.0,442.0,157.0,25.0,40.0,778.0,104.0,44.0,188.0,70.0,59.0,193.0,7.0,113.0,322.0,101.0,35.0,1400000US49049010104,49,049,010104,39.0,50.0,14.0,11.0,0.0,72.0,211.0,92.0,14.0,39.0,0.0,18.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049010104,185900.0,8576.0,1416.0,91.0,210.0,75.0,0.0,9.0,18.0,64.0,44.0,0.0,0.0,102.0,20.0,8.0,43.0,0.0,31.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37454.0,49,049,010104
390,10883.0,9229.0,2658.0,84401.0,298800.0,17959.0,1149.0,85.0,5057.0,1486.0,353.0,47.0,44.0,2817.0,0.0,0.0,2221.0,437.0,1512.0,41552.0,35.0,0.0,0.0,22.0,11.0,83.0,63.0,145.0,56.0,164.0,467.0,571.0,473.0,188.0,260.0,120.0,395.0,77.0,17.0,34.0,65.0,52.0,37.0,75.0,38.0,407.0,24.0,38.0,1400000US49049010105,49,049,010105,114.0,6.0,129.0,60.0,36.0,0.0,144.0,0.0,0.0,0.0,0.0,5.0,29.0,0.0,110.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,49049010105,225600.0,17091.0,980.0,205.0,385.0,174.0,39.0,28.0,0.0,93.0,22.0,0.0,29.0,399.0,10.0,70.0,93.0,94.0,63.0,32.0,37.0,0.0,165.0,66.0,0.0,88.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,35888.0,49,049,010105
391,6545.0,5872.0,1395.0,102634.0,348600.0,16722.0,1819.0,525.0,2904.0,967.0,177.0,51.0,63.0,1395.0,0.0,0.0,1245.0,150.0,1736.0,44063.0,23.0,0.0,10.0,0.0,0.0,7.0,14.0,19.0,13.0,78.0,173.0,320.0,260.0,223.0,206.0,49.0,462.0,68.0,8.0,72.0,45.0,46.0,50.0,27.0,146.0,112.0,0.0,8.0,1400000US49049010106,49,049,010106,38.0,9.0,7.0,38.0,0.0,12.0,233.0,75.0,13.0,33.0,0.0,50.0,8.0,8.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049010106,292700.0,16933.0,1684.0,149.0,137.0,25.0,0.0,9.0,27.0,49.0,0.0,13.0,14.0,61.0,20.0,0.0,10.0,0.0,13.0,11.0,7.0,0.0,257.0,151.0,0.0,34.0,14.0,0.0,29.0,0.0,29.0,82.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,47.0,44093.0,49,049,010106
392,3260.0,3135.0,727.0,96488.0,338000.0,23616.0,990.0,610.0,1514.0,310.0,74.0,13.0,6.0,740.0,20.0,18.0,662.0,65.0,1614.0,37596.0,21.0,17.0,1.0,13.0,27.0,23.0,15.0,9.0,10.0,41.0,91.0,111.0,55.0,142.0,106.0,45.0,129.0,10.0,0.0,7.0,6.0,84.0,7.0,10.0,5.0,49.0,11.0,0.0,1400000US49049010107,49,049,010107,16.0,8.0,4.0,6.0,0.0,4.0,31.0,11.0,0.0,3.0,5.0,5.0,0.0,0.0,7.0,6.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,49049010107,272100.0,26529.0,1694.0,631.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,63.0,23.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25370.0,49,049,010107
393,8518.0,7136.0,2179.0,81974.0,283100.0,11819.0,1552.0,115.0,4058.0,1304.0,509.0,64.0,93.0,2236.0,0.0,22.0,1709.0,470.0,1512.0,38490.0,59.0,33.0,33.0,18.0,24.0,34.0,42.0,146.0,71.0,117.0,295.0,563.0,280.0,205.0,86.0,173.0,348.0,50.0,13.0,48.0,62.0,95.0,27.0,30.0,23.0,214.0,23.0,0.0,1400000US49049010108,49,049,010108,31.0,0.0,102.0,20.0,29.0,9.0,118.0,64.0,0.0,20.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049010108,241800.0,17661.0,1239.0,132.0,341.0,91.0,14.0,0.0,137.0,43.0,56.0,0.0,0.0,188.0,15.0,8.0,64.0,9.0,92.0,0.0,0.0,0.0,68.0,25.0,7.0,10.0,11.0,0.0,8.0,0.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29636.0,49,049,010108
394,10978.0,9113.0,2834.0,86165.0,275300.0,15925.0,1348.0,85.0,5269.0,2112.0,495.0,74.0,11.0,2834.0,0.0,15.0,1945.0,889.0,1411.0,38404.0,48.0,0.0,0.0,14.0,62.0,96.0,151.0,63.0,183.0,195.0,316.0,528.0,419.0,295.0,318.0,146.0,773.0,170.0,29.0,73.0,70.0,121.0,120.0,48.0,142.0,430.0,77.0,0.0,1400000US49049010109,49,049,010109,94.0,54.0,93.0,28.0,17.0,67.0,294.0,14.0,97.0,66.0,28.0,46.0,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049010109,217900.0,8877.0,1454.0,266.0,521.0,43.0,45.0,38.0,76.0,139.0,128.0,39.0,13.0,187.0,32.0,8.0,22.0,59.0,36.0,30.0,0.0,0.0,72.0,14.0,0.0,0.0,0.0,12.0,8.0,0.0,38.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,35039.0,49,049,010109
395,2235.0,2152.0,565.0,96406.0,375700.0,23914.0,-666666666.0,-222222222.0,1093.0,371.0,86.0,37.0,30.0,599.0,12.0,12.0,529.0,36.0,1648.0,36410.0,0.0,6.0,0.0,7.0,11.0,30.0,0.0,0.0,28.0,84.0,68.0,52.0,94.0,71.0,68.0,46.0,110.0,25.0,0.0,28.0,23.0,0.0,6.0,3.0,25.0,12.0,0.0,0.0,1400000US49049010110,49,049,010110,7.0,0.0,0.0,0.0,5.0,0.0,55.0,28.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049010110,294300.0,35031.0,-666666666.0,-222222222.0,119.0,0.0,9.0,0.0,48.0,46.0,0.0,10.0,6.0,98.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36005.0,49,049,010110
396,9183.0,7831.0,2290.0,82882.0,284300.0,12827.0,1722.0,123.0,4369.0,1549.0,514.0,14.0,19.0,2321.0,0.0,0.0,2077.0,213.0,1511.0,42029.0,37.0,0.0,40.0,75.0,17.0,21.0,63.0,94.0,42.0,254.0,301.0,542.0,388.0,211.0,157.0,48.0,292.0,14.0,0.0,40.0,59.0,71.0,58.0,0.0,50.0,213.0,53.0,36.0,1400000US49049010111,49,049,010111,18.0,0.0,69.0,0.0,0.0,37.0,32.0,29.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049010111,241900.0,12938.0,1481.0,264.0,156.0,32.0,57.0,39.0,0.0,11.0,6.0,0.0,11.0,133.0,46.0,9.0,14.0,0.0,8.0,34.0,0.0,22.0,109.0,11.0,0.0,14.0,41.0,0.0,0.0,8.0,35.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35933.0,49,049,010111
397,7289.0,6524.0,1737.0,88588.0,330800.0,12667.0,1533.0,170.0,3548.0,1090.0,253.0,31.0,10.0,1737.0,18.0,18.0,1553.0,184.0,1623.0,37204.0,25.0,27.0,24.0,12.0,36.0,10.0,25.0,106.0,69.0,93.0,165.0,460.0,281.0,183.0,160.0,61.0,338.0,80.0,0.0,39.0,24.0,101.0,17.0,8.0,69.0,91.0,16.0,9.0,1400000US49049010112,49,049,010112,7.0,0.0,40.0,10.0,0.0,9.0,116.0,42.0,21.0,0.0,0.0,9.0,10.0,0.0,34.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049010112,260600.0,20027.0,1336.0,103.0,418.0,22.0,68.0,0.0,113.0,104.0,74.0,23.0,14.0,67.0,21.0,12.0,0.0,0.0,4.0,26.0,0.0,4.0,170.0,57.0,0.0,0.0,79.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33518.0,49,049,010112
398,7622.0,7196.0,1771.0,104053.0,347100.0,10017.0,1766.0,109.0,3723.0,991.0,402.0,44.0,33.0,1819.0,0.0,0.0,1589.0,182.0,1810.0,43413.0,0.0,13.0,10.0,12.0,0.0,17.0,44.0,38.0,10.0,102.0,192.0,401.0,314.0,302.0,227.0,89.0,280.0,33.0,31.0,23.0,45.0,23.0,62.0,19.0,44.0,204.0,44.0,28.0,1400000US49049010113,49,049,010113,13.0,21.0,30.0,34.0,0.0,34.0,122.0,19.0,41.0,0.0,18.0,0.0,17.0,18.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,49049010113,270500.0,20408.0,1477.0,1234.0,269.0,113.0,0.0,12.0,18.0,28.0,47.0,0.0,51.0,72.0,7.0,0.0,0.0,11.0,10.0,15.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39576.0,49,049,010113
399,4382.0,4073.0,1018.0,135473.0,565800.0,41362.0,1580.0,756.0,2195.0,871.0,198.0,76.0,52.0,1032.0,22.0,46.0,915.0,103.0,1846.0,35871.0,8.0,0.0,4.0,0.0,11.0,19.0,25.0,18.0,17.0,26.0,64.0,129.0,121.0,126.0,241.0,209.0,114.0,49.0,5.0,11.0,30.0,10.0,0.0,0.0,9.0,15.0,10.0,5.0,1400000US49049010208,49,049,010208,0.0,0.0,0.0,0.0,0.0,0.0,43.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,49049010208,563600.0,64596.0,1585.0,245.0,437.0,128.0,0.0,63.0,108.0,8.0,40.0,57.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,44.0,0.0,27.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,32114.0,49,049,010208
400,5734.0,5542.0,1519.0,128722.0,516100.0,51648.0,2880.0,349.0,3072.0,1110.0,548.0,149.0,53.0,1636.0,9.0,80.0,1344.0,175.0,2040.0,35098.0,25.0,11.0,12.0,9.0,48.0,36.0,47.0,9.0,20.0,51.0,126.0,161.0,176.0,215.0,228.0,345.0,155.0,28.0,0.0,45.0,0.0,38.0,22.0,0.0,22.0,41.0,0.0,21.0,1400000US49049010209,49,049,010209,10.0,0.0,10.0,0.0,0.0,0.0,193.0,54.0,0.0,21.0,9.0,7.0,37.0,0.0,65.0,34.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,49049010209,413200.0,46610.0,902.0,97.0,265.0,85.0,18.0,19.0,22.0,71.0,16.0,0.0,34.0,116.0,48.0,16.0,0.0,14.0,23.0,15.0,0.0,0.0,73.0,15.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,22127.0,49,049,010209
401,5417.0,4964.0,1466.0,102500.0,372600.0,16844.0,2600.0,627.0,2955.0,959.0,504.0,44.0,64.0,1475.0,9.0,35.0,1346.0,120.0,1792.0,25959.0,19.0,30.0,23.0,25.0,24.0,13.0,57.0,31.0,92.0,59.0,161.0,170.0,201.0,168.0,204.0,189.0,239.0,113.0,19.0,35.0,17.0,0.0,13.0,8.0,34.0,27.0,11.0,0.0,1400000US49049010210,49,049,010210,0.0,8.0,8.0,0.0,0.0,0.0,93.0,38.0,0.0,0.0,26.0,0.0,0.0,7.0,22.0,19.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,5.0,49049010210,339700.0,16126.0,1028.0,397.0,52.0,9.0,0.0,8.0,26.0,0.0,9.0,0.0,0.0,68.0,33.0,0.0,25.0,0.0,0.0,10.0,0.0,0.0,68.0,34.0,8.0,0.0,8.0,0.0,0.0,12.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28778.0,49,049,010210
402,3952.0,3673.0,977.0,125341.0,570100.0,86103.0,1625.0,477.0,2031.0,696.0,313.0,128.0,32.0,1042.0,10.0,13.0,868.0,109.0,1768.0,36659.0,29.0,5.0,12.0,12.0,18.0,10.0,25.0,18.0,31.0,34.0,80.0,106.0,107.0,45.0,135.0,310.0,211.0,72.0,5.0,20.0,9.0,11.0,6.0,0.0,88.0,26.0,10.0,7.0,1400000US49049010211,49,049,010211,0.0,0.0,9.0,0.0,0.0,0.0,51.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,49049010211,435300.0,54161.0,1821.0,631.0,170.0,33.0,12.0,11.0,29.0,0.0,39.0,13.0,33.0,51.0,5.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41413.0,49,049,010211
403,7228.0,6137.0,1864.0,108333.0,385400.0,20823.0,1714.0,121.0,3498.0,1162.0,594.0,43.0,63.0,1986.0,25.0,0.0,1276.0,588.0,1817.0,51722.0,14.0,5.0,88.0,8.0,0.0,18.0,10.0,79.0,39.0,144.0,133.0,259.0,387.0,201.0,308.0,171.0,399.0,26.0,19.0,72.0,120.0,14.0,123.0,0.0,25.0,170.0,0.0,0.0,1400000US49049010212,49,049,010212,11.0,8.0,41.0,39.0,13.0,58.0,329.0,0.0,33.0,62.0,64.0,39.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049010212,314400.0,23905.0,1639.0,835.0,127.0,71.0,1.0,9.0,0.0,0.0,42.0,4.0,0.0,157.0,28.0,0.0,16.0,6.0,42.0,31.0,7.0,27.0,62.0,8.0,0.0,0.0,14.0,0.0,8.0,0.0,32.0,38.0,9.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,36971.0,49,049,010212
404,3140.0,2949.0,674.0,136786.0,442900.0,47844.0,2188.0,619.0,1475.0,449.0,265.0,51.0,16.0,687.0,6.0,18.0,599.0,75.0,1902.0,33250.0,5.0,5.0,0.0,9.0,4.0,5.0,16.0,26.0,0.0,24.0,51.0,73.0,85.0,63.0,105.0,203.0,101.0,7.0,2.0,10.0,37.0,35.0,0.0,0.0,10.0,15.0,0.0,10.0,1400000US49049010213,49,049,010213,0.0,0.0,5.0,0.0,0.0,0.0,32.0,12.0,1.0,14.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,49049010213,362500.0,29663.0,1766.0,874.0,53.0,32.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,38.0,12.0,4.0,0.0,0.0,0.0,0.0,16.0,6.0,18861.0,49,049,010213
405,8178.0,7196.0,2073.0,90088.0,327600.0,21044.0,1440.0,169.0,3919.0,1531.0,572.0,68.0,91.0,2156.0,0.0,0.0,1538.0,535.0,1526.0,28463.0,80.0,29.0,0.0,68.0,113.0,0.0,0.0,151.0,55.0,77.0,219.0,388.0,203.0,292.0,323.0,75.0,370.0,126.0,79.0,22.0,0.0,43.0,9.0,9.0,82.0,251.0,75.0,32.0,1400000US49049010214,49,049,010214,59.0,0.0,46.0,39.0,0.0,0.0,253.0,95.0,89.0,0.0,25.0,0.0,16.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49049010214,221800.0,15208.0,1277.0,260.0,76.0,27.0,14.0,0.0,0.0,0.0,18.0,0.0,17.0,253.0,12.0,40.0,15.0,68.0,60.0,58.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,38231.0,49,049,010214
406,7946.0,7193.0,1891.0,90189.0,362600.0,21992.0,1660.0,571.0,3699.0,1135.0,379.0,61.0,60.0,1925.0,11.0,28.0,1710.0,181.0,1661.0,26919.0,7.0,19.0,20.0,8.0,87.0,40.0,79.0,106.0,47.0,73.0,198.0,363.0,256.0,163.0,263.0,162.0,259.0,8.0,40.0,61.0,29.0,22.0,10.0,30.0,59.0,54.0,0.0,7.0,1400000US49049010215,49,049,010215,9.0,24.0,0.0,0.0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,50.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,49049010215,294800.0,19319.0,1696.0,330.0,247.0,65.0,10.0,31.0,30.0,52.0,15.0,39.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,59.0,0.0,23.0,0.0,22.0,0.0,21.0,23.0,22.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,29750.0,49,049,010215
407,3223.0,3121.0,790.0,100588.0,445200.0,19913.0,1750.0,248.0,1601.0,621.0,196.0,46.0,28.0,802.0,0.0,0.0,756.0,34.0,1631.0,35132.0,0.0,0.0,0.0,0.0,26.0,4.0,25.0,37.0,19.0,52.0,114.0,114.0,127.0,98.0,59.0,115.0,81.0,36.0,8.0,4.0,6.0,7.0,11.0,0.0,9.0,14.0,0.0,0.0,1400000US49049010216,49,049,010216,0.0,0.0,6.0,0.0,0.0,8.0,80.0,12.0,7.0,8.0,0.0,18.0,8.0,6.0,21.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49049010216,376600.0,33768.0,741.0,1021.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,128.0,31.0,5.0,0.0,50.0,10.0,15.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43000.0,49,049,010216
408,5303.0,4749.0,1407.0,143460.0,507800.0,43813.0,1811.0,209.0,2884.0,1184.0,456.0,206.0,80.0,1454.0,9.0,0.0,1235.0,172.0,1967.0,66426.0,9.0,0.0,0.0,0.0,11.0,17.0,0.0,18.0,7.0,27.0,158.0,113.0,150.0,236.0,246.0,415.0,122.0,24.0,0.0,0.0,0.0,17.0,0.0,14.0,67.0,117.0,0.0,0.0,1400000US49049010217,49,049,010217,11.0,18.0,11.0,0.0,0.0,77.0,186.0,9.0,8.0,0.0,16.0,8.0,18.0,0.0,127.0,18.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,49049010217,386100.0,32392.0,2001.0,-333333333.0,91.0,9.0,0.0,0.0,0.0,45.0,7.0,0.0,30.0,152.0,0.0,0.0,6.0,0.0,39.0,50.0,0.0,57.0,54.0,25.0,0.0,0.0,7.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41618.0,49,049,010217
409,6533.0,6064.0,1421.0,136607.0,559600.0,26386.0,900.0,570.0,2882.0,1116.0,470.0,155.0,49.0,1467.0,0.0,16.0,1335.0,86.0,2112.0,31640.0,23.0,25.0,0.0,14.0,0.0,13.0,20.0,17.0,38.0,40.0,102.0,132.0,217.0,192.0,215.0,373.0,186.0,33.0,38.0,37.0,12.0,21.0,9.0,0.0,36.0,43.0,0.0,0.0,1400000US49049010218,49,049,010218,0.0,19.0,24.0,0.0,0.0,0.0,173.0,63.0,52.0,0.0,0.0,0.0,0.0,0.0,58.0,31.0,13.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,49049010218,396700.0,28371.0,2001.0,-333333333.0,122.0,63.0,28.0,0.0,0.0,31.0,0.0,0.0,0.0,111.0,47.0,0.0,0.0,0.0,9.0,11.0,0.0,44.0,145.0,15.0,24.0,0.0,68.0,21.0,0.0,0.0,17.0,46.0,10.0,0.0,27.0,9.0,0.0,0.0,0.0,0.0,32462.0,49,049,010218
